ARTICOLO,DES_ART,DES_ART2,UMIS,IVA,CLASSE_EQ,SOTTOCLASSE,GRUPPO_MERC,CLASSE_PROV,CLASSE_SCONTO,MODELLO_ART,GRUPPO_ART1,GRUPPO_ART2,GRUPPO_ART3,GRUPPO_ART4,GRUPPO_ART5,GRUPPO_ART6,GRUPPO_ART7,GRUPPO_ART8,GRUPPO_ART9,GRUPPO_ART10,GRUPPO_ART11,GRUPPO_ART12,ARTICOLO_CLI,FORNITORI_1,FORNITORI_2,FORNITORI_3,ART_FORNITORI_1,ART_FORNITORI_2,ART_FORNITORI_3,PREZZI_FOR_1,PREZZI_FOR_2,PREZZI_FOR_3,VALUTE_FOR_1,VALUTE_FOR_2,VALUTE_FOR_3,PREZZI_FOR_VAL_1,PREZZI_FOR_VAL_2,PREZZI_FOR_VAL_3,DATA_PREZZI_FOR_1,DATA_PREZZI_FOR_2,DATA_PREZZI_FOR_3,ULTIMO_COSTO,ULTIMO_ACQ,ULTIMO_PREZZO,ULTIMA_VEND,UMIS_VEND,CONV_UM,UMIS_ACQ,CONV_UM_ACQ,COLLOCAZIONE,PEZZI_CONF,PEZZI_SUBC,DIMS_1,DIMS_2,DIMS_3,DIMS_EXTRA_1,DIMS_EXTRA_2,DIMS_EXTRA_3,PESO,PESO_LORDO_ART,TARA_ART,CAPACITA_ART,SCORTA_MINIMA,SCORTA_LIMITE,TEMPO_RIORDINO,LOTTO_RIORDINO,TIPO_LOTTO_RIORD,INTERVALLO_RIORD,G_MESE_RIORD,G_WEEK_RIORD,PIANIFICATORE,MATERIALE_ART,CODICE_VINO,TIPO_ACCISA,COSTO_PRODUZIONE,QT_LOGISTICA,GIORNI_VAL,MESI_SCAD_REV_IMP,MESI_SCAD_COLL_IMP,DES_CONFEZIONE_STD,NUM_CONF_BANCALE,ALTEZZA_CONF_STD,NUM_CONF_STRATO,MAG_LOGISTICA_STD,FILA_STD,PIANO_STD,BOX_STD,TIPO_IMBALLO_STD,ANNO_LIFO,NAZIONE_PROD,BAR_CODE_EAN13,MOV_MAG,ORDINABILE,PRODUCIBILE,CONSEGNABILE_CLI,ARTICOLO_AP,PRODOTTO_IE,ART_FANTASMA,ART_OPZIONE,SCONTABILE,APPL_PROV,CONTROLLO_QUAL,CONTROLLO_LOTTO,SER_NUM_LOTTI_ON,RICALCOLO_LOTTO,RICALCOLO_SCORTA,RICALCOLO_T_RIORD,INTRASTAT_ON,MAG_LOGISTICA_ON,MRP_IGNORA_MAG,ART_CONSUMO_DB,ART_NO_PREL_RPRO,ARTICOLO_KIT,ART_PEZZE,ART_COLORATO,DATA_INS,OP_AN_ART,ROWID
1 E670740,MORSETTO POSTERIORE <2726>,,PZ,22,09010698,000272600,1 21,,,,,,,,,,,,,,BIBI,CHPL,,,,,,,,0,0,0,,,,0,0,0,,,,0.145,20061222,0,20061222,,0,,0,,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,,,000272600,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20061222,,AAiSBdAAFAABy4oAAV
1 E670750,TUBO x ACCESSORIO <2727>,,PZ,22,09010698,000272700,1 21,,,,,,,,,,,,,,BIBI,CHPL,,,,,,,,0,0,0,,,,0,0,0,,,,0.281,20061222,0,20061222,,0,,0,,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,,,,000272700,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20061222,,AAiSBdAAFAABy4bAAB
1 E670760,PIOLINO x GANCIO <2728>,,PZ,22,09010698,000272800,1 21,,,,,,,,,,,,,,BIBI,CHPL,,,,,,,,0,0,0,,,,0,0,0,,,,0.118,20061222,0,20061222,,0,,0,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,000272800,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20061222,,AAiSBdAAFAAAZmGAAF
1 E677610,TUBO PLASTICA ø 25 LUNGHEZZA 1,2.5 cm,PZ,22,,,1 21,,,,,,,,,,,,,,BIBI,CHPL,,,,,,,,0,0,0,,,,0,0,0,,,,0,20080321,0,20080321,,0,,0,,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20080505,,AAiSBdAAFAABy4VAAV
1 E678050,FUNGO PICCOLO x CAMPANA MINI N,EW <2881>,PZ,22,4278,,1 21,,,,,,,,,,,,,,BIBI,CHPL,,,,,,,,0,0,0,,,,0,0,0,,,,0.194,20080709,0.267,20080709,,0,,0,,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20080709,,AAiSBdAAFAABuQaAAO
1 E678310,TESTA ROTANTE COD. 8401<2914>,,PZ,22,1705,,1 21,,,,,,,,,,,,,,BIBI,,8401,,,,,,,0,0,0,,,,0,0,0,,,,0.443,20090219,0.748,20141103,,0,,0,,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,N,S,N,N,N,N,N,N,20150123,,AAiSBdAAFAABy4pAAB
1 E678460,BOCCOLA SCORRIMENTO TUBO,SPINTA EURO1 cod.5057686<2916>,PZ,22,4724,,1 21,,,,,,,,,,,,,,BIBI,CHPL,5057686,,,,,,,0,0,0,,,,0,0,0,,,,0.072,20090227,0.1,20090227,PZ,1,PZ,1,,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090227,,AAiSBdAAFAAAXTEAAT
1 E678471,BASE NUOVO COPERCHIO ANT. EURO,1 C_FORO DA 16 NERO<291703>,PZ,22,4724,,1 21,,,,,,,,,,,,,,BIBI,,5048526A,,,,,,,0,0,0,,,,0,0,0,,,,0.298,20090227,0.401,20090227,PZ,1,PZ,1,,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090227,,AAiSBdAAFAAAXSTAAQ
1 E678472,BASE NUOVO COPERCHIO ANT. EURO,1 S/FORO DA 16 GRIGIO<291702>,PZ,22,4724,,1 21,,,,,,,,,,,,,,BIBI,,5054125A,,,,,,,0,0,0,,,,0,0,0,,,,0.304,20090227,0.409,20090227,PZ,1,PZ,1,,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090227,,AAiSBdAAFAAAXSrAAE
1 E678480,COPERCHIO ANT. EURO1 CON GUARN,IZIONE SENZA FORO NERO<2918>,PZ,22,4724,,1 21,,,,,,,,,,,,,,BIBI,CHPL,5010858,,,,,,,0,0,0,,,,0,0,0,,,,0.689,20090227,0.932,20090227,PZ,1,PZ,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090227,,AAiSBdAAFAAAXSrAAD
1 E678481,COPERCHIO ANT. EURO1 CON GUARN,IZIONE CON FORO NERO<291801>,PZ,22,4724,,1 21,,,,,,,,,,,,,,BIBI,CHPL,5048526,,,,,,,0,0,0,,,,0,0,0,,,,0.689,20090227,0.932,20090227,PZ,1,PZ,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090227,,AAiSBdAAFAAAXSrAAG
1 E678482,COPERCHIO ANT. EURO1 CON GUARN,IZ. SENZA FORO GRIGIO<291802>,PZ,22,4724,,1 21,,,,,,,,,,,,,,BIBI,CHPL,5054125,,,,,,,0,0,0,,,,0,0,0,,,,0.689,20090227,0.932,20090227,PZ,1,PZ,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090227,,AAiSBdAAFAAAXSrAAH
1 E678510,CORPO KRIO NERO SAN,<2921>,PZ,22,4675,,1 40,,,,4G,stam,,,,,,,,,,CH4G,,,,,,,,0,0,0,,,,0,0,0,,,,1.82,20090304,2.348,20090304,,0,,0,,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090305,,AAiSBdAAFAABuQwAAH
1 E678511,CORPO KRIO TRASPARENTE SAN,<292101>,PZ,22,4675,,1 40,,,,4G,stam,,,,,,,,,,CH4G,,,,,,,,0,0,0,,,,0,0,0,,,,1.82,20090304,2.348,20090304,,0,,0,,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090305,,AAiSBdAAFAABuQwAAI
1 E678520,FONDO KRIO NERO SAN,<2922>,PZ,22,4675,,1 40,,,,4G,stam,,,,,,,,,,CH4G,,,,,,,,0,0,0,,,,0,0,0,,,,0.37,20090304,0.491,20090304,,0,,0,,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090305,,AAiSBdAAFAAByddAAL
1 E678521,FONDO KRIO TRASPARENTE SAN,<292201>,PZ,22,4675,,1 40,,,,4G,stam,,,,,,,,,,CH4G,,,,,,,,0,0,0,,,,0,0,0,,,,0.37,20090304,0.491,20090304,,0,,0,,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090305,,AAiSBdAAFAABuQNAAA
1 E678531,COLLARINO KRIO CROMATO,ABS,PZ,22,4675,,1 40,,,,4G,stam,,,,,,,,,,CH4G,,,,,,,,0,0,0,,,,0,0,0,,,,0.837,20090325,1.162,20090325,,0,,0,,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090325,,AAiSBdAAFAAAXSvAAL
1 E678532,COLLARINO KRIO PER CROMATURA,ABS <292301>,PZ,22,4675,,1 40,,,,4G,stam,,,,,,,,,,CH4G,,,,,,,,0,0,0,,,,0,0,0,,,,0.837,20090325,1.162,20090325,,0,,0,,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20140724,,AAiSBdAAFAAAXQOAAD
1 E678541,"CORPO ""PANDORA"" TRASPARENTE IN",DURASTAR <292401>,PZ,22,4675,,1 40,,,,4G,stam,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,2.064,20090304,2.655,20090304,PZ,1,PZ,1,,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090305,,AAiSBdAAFAAAXQqAAO
1 E678550,COPERCHIO PANDORA NERO,<2925>,PZ,22,4675,,1 40,,,,4G,stam,,,,,,,,,,CH4G,,,,,,,,0,0,0,,,,0,0,0,,,,0.912,20090304,1.156,20090304,,0,,0,,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090305,,AAiSBdAAFAAAXSFAAA
1 E678560,"COPERCHIO INTERNO ""PANDORA""",<2926>,PZ,22,4675,,1 40,,,,4G,stam,,,,,,,,,,CH4G,,,,,,,,0,0,0,,,,0,0,0,,,,0.135,20090304,0.187,20090304,PZ,1,PZ,1,,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090305,,AAiSBdAAFAAAXQlAAS
1 E678570,CORPO CRATEROS,PC <2927>,PZ,22,4675,,1 40,,,,4G,stam,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,12,20120731,10.825,20090304,,0,,0,,0,0,0,0,0,0,0,0,1740,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090305,,AAiSBdAAFAAAXS2AAG
1 E679600,SCOCCA SX MV880 <1058>,,PZ,22,4744,,1 21,,,,,,,,,,,,,,BIBI,,S02301047,,,,,,,0,0,0,,,,0,0,0,,,,0,,0.39,20150323,,0,,0,,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,,,,000105800,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20150511,,AAiSBdAAFAAAXSIAAR
1 E679810,CARRELLO 30x20 <2990>,,PZ,22,4556,,1 21,,,,,,,,,,,,,,BIBI,CHPL,SH27150UF2,,,,,,,0,0,0,,,,0,0,0,,,,0.078,20101220,0.107,20110203,,0,,0,,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,,,,000299000,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20110329,,AAiSBdAAFAAAXOEAAF
1 E679820,"ATTACCO A SOFFITTO 21,5x20",<2990>,PZ,22,4556,,1 21,,,,,,,,,,,,,,BIBI,,SH27151UF2,,,,,,,0,0,0,,,,0,0,0,,,,0.065,20101220,0.09,20110222,,0,,0,,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,,,,000299000,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20110329,,AAiSBdAAFAABy4SAAA
1 E680030,AFRODITE TRASPARENTE,SAN <2994>,PZ,22,4675,,1 40,,,,4G,stam,,,,,,,,,,CH4G,,,,,,,,0,0,0,,,,0,0,0,,,,0,,0,,,0,,0,,0,0,0,0,0,0,0,0,503,0,0,0,0,0,0,0,0,,,,299400,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20110303,,AAiSBdAAFAAAXSDAAF
1 E680041,FONDO CHAMPAGNERA AFRODITE,BIANCO <2995>,PZ,22,4675,,1 40,,,,4G,stam,,,,,,,,,,CH4G,,,,,,,,0,0,0,,,,0,0,0,,,,0,,0,,PZ,1,PZ,1,,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,,,,000299500,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20130507,,AAiSBdAAFAAAXQxAAL
1 E680530,VENTOLA MAJOR <301101>,,PZ,22,4278,,1 21,,,,,,,,,,,,,,BIBI,,SMJ0VEA02/QQQ,,,,,,,0,0,0,,,,0,0,0,,,,0.254,20110429,0.285,20121130,,0,,0,2O,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20130502,,AAiSBdAAFAAAXQDAAN
1 E680540,VENTOLA KONY <301102>,,PZ,22,4278,,1 21,,,,,,,,,,,,,,BIBI,,SKO0VEA02/QQQ,,,,,,,0,0,0,,,,0,0,0,,,,0.254,20110429,0.285,20120618,,0,,0,2O,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20130502,,AAiSBdAAFAAAXQDAAO
1 E680550,VENTOLA ROBUR <301103>,,PZ,22,4278,,1 21,,,,,,,,,,,,,,BIBI,,SRO0VEA02/QQQ,,,,,,,0,0,0,,,,0,0,0,,,,0.245,20110429,0.285,20130109,,0,,0,2O,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20130502,,AAiSBdAAFAAAXQDAAP
1 E680900,PREFORMA CALICE TRASPARENTE,PC QUATTROGRADI,PZ,22,4675,,1 40,,,,4G,stam,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,0,,0,,,0,,0,,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20111024,,AAiSBdAAFAAAXSuAAV
1 E681000,SCOCCA DX SP900 <1058>,,PZ,22,4744,,1 21,,,,,,,,,,,,,,BIBI,,S02301224,,,,,,,0,0,0,,,,0,0,0,,,,0,,0.39,20150323,,0,,0,,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,,,,000105817,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20150511,,AAiSBdAAFAAAXTsAAN
1 E681011,PREFORMA FLUTE BLU,PC QUATTROGRADI,PZ,22,4675,,1 40,,,,4G,stam,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,0,,0,,,0,,0,,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20120109,,AAiSBdAAFAAAXSvAAP
1 E681130,ELEM.DIRETTORE ANTENNE grezzo,SIGMA 18x18 S/GRADINO <3044>,PZ,22,2709,,1 21,,,,,,,,,,,,,,BIBI,,,,,,,,,0,0,0,,,,0,0,0,,,,0.289,20120215,0.371,20130219,PZ,1,PZ,1,,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20130305,,AAiSBdAAFAAAXQLAAI
1 E681140,ELEM.DIRETTORE ANTENNE grezzo,SIGMA 15x30 C/GRADINO <304401>,PZ,22,2709,,1 21,,,,,,,,,,,,,,BIBI,CHPL,,,,,,,,0,0,0,,,,0,0,0,,,,0.289,20120215,0.371,20130219,PZ,1,PZ,1,,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20130305,,AAiSBdAAFAAAXSXAAR
1 E681348,PREFORMA CALICE BIANCO RAL9010,PC NO BRAND,PZ,22,4675,,1 40,,,,4G,stam,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,0,,0,,,0,,0,,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20121212,,AAiSBdAAFAAAXQYAAU
1 E681400,PREFORMA SUMM S TRASPARENTE,PC NO BRAND,PZ,22,4675,,1 40,,,,4G,stam,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,0,,0,,,0,,0,,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20120529,,AAiSBdAAFAAAXQHAAQ
1 E681420,PREFORMA SUMM L TRASPARENTE,PC NO BRAND,PZ,22,4675,,1 40,,,,4G,stam,,,,,,,,,,CH4G,,,,,,,,0,0,0,,,,0,0,0,,,,0,,0,,,0,,0,,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20120529,,AAiSBdAAFAAAXSCAAT
1 E681565,PREFORMA SUMM L FUME LIGHT,PC QUATTROGRADI,PZ,22,4675,,1 40,,,,4G,stam,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,0,,1.365,20120604,,0,,0,,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,805743221640,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20121213,,AAiSBdAAFAABy4ZAAF
1 E681840,GRAPHIC PANEL CLAMP ALU DX,<3067>,PZ,22,4556,,1 21,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,0.468,20130111,0.655,20130123,,0,,0,2O,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,,,,3024,,,,0.493,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20130115,,AAiSBdAAFAAAXOPAAM
1 E681841,GRAPHIC PANEL CLAMP ALU SX,<3067>,PZ,22,4556,,1 21,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,0.468,20130111,0.655,20130123,,0,,0,2O,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,,,,3024,,,,0.493,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20130115,,AAiSBdAAFAAAXOPAAO
1 E681880,TRAMOGGIA  CAMPANA SWIFT,<3069>,PZ,22,4278,,1 21,,,,,,,,,,,,,,,CHPL,,,,,,,,0,0,0,,,,0,0,0,,,,0,,0,,,0,,0,,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20130207,,AAiSBdAAFAAAXQJAAB
1 E681959,PREFORMA CALICE TRASPARENTE,TX CANADA,PZ,22,4675,,1 40,,,,4G,stam,,,,,,,,,,,063750001BULK,,,,,,,0,0,0,,,,0,0,0,,,,0,,0,,,0,,0,,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20131202,,AAiSBdAAFAAAXSyAAA
1 E681962,PREFORMA CALICE BLU LIGHT,TX QUATTROGRADI,PZ,22,4675,,1 40,,,,4G,stam,,,,,,,,,,CH4G,,,,,,,,0,0,0,,,,0,0,0,,,,0,,0,,,0,,0,,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,805743221619,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20130301,,AAiSBdAAFAAAXSxAAH
1 E681970,PREFORMA CALICE ROSSO,TX NO BRAND,PZ,22,4675,,1 40,,,,4G,stam,,,,,,,,,,CH4G,,,,,,,,0,0,0,,,,0,0,0,,,,0,,0,,,0,,0,,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20150410,,AAiSBdAAFAAAXQiAAQ
1 E682040,PREFORMA SUMM S TRASPARENTE,TX NO BRAND,PZ,22,4675,,1 40,,,,4G,stam,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,0,,1.9,20121206,,0,,0,,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20130314,,AAiSBdAAFAAAXQHAAS
1 E682300,SERRANDA CAMPANA CAFFE',-NERO <3077>,PZ,22,4278,,1 21,,,,,MAZZ,,,,,,,,,BIBI,CHPL,,,,,,,,0,0,0,,,,0,0,0,,,,0.121,20130801,0.14,20130801,,0,,0,01,0,0,0,0,0,0,0,0,11.1,0,0,0,0,0,0,0,0,,,,000207100,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,N,S,N,N,N,N,N,N,20130801,,AAiSBdAAFAAAXTBAAE
1 E682310,FUNGO CAMPANA RETTANGOLARE,KOLD <3078>,PZ,22,4278,,1 21,,,,,MAZZ,,,,,,,,,BIBI,CHPL,,,,,,,,0,0,0,,,,0,0,0,,,,0.46,20130801,0.529,20130801,,0,,0,01,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,,,,2071,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20130801,,AAiSBdAAFAAAZmuAAC
1 E682320,BASE CAMPANA RETTANGOLARE,KOLD <3079>,PZ,22,4278,,1 21,,,,,MAZZ,,,,,,,,,BIBI,CHPL,,,,,,,,0,0,0,,,,0,0,0,,,,1.13,20130801,1.299,20130801,,0,,0,01,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,,,,2071,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20130801,,AAiSBdAAFAAAZm6AAL
